user_id,thinklet_id,problem_id,assignment_name,duration,phase,time so far,event,action,answer,time
168366,216678,9938,"Money, Money, Money V2",0 days 00:00:13.000000000,Solve,0 days 23:04:47.150000000,Audio Recording Paused,-,,2021-04-23 20:46:37+00:00
168366,216678,9938,"Money, Money, Money V2",0 days 00:00:00.000000000,Solve,0 days 23:04:47.150000000,Pause Record,-,,2021-04-23 20:46:37+00:00
168366,216678,9938,"Money, Money, Money V2",0 days 00:00:02.000000000,Solve,0 days 23:04:49.150000000,Stop Record,-,,2021-04-23 20:46:39+00:00
168366,216678,9938,"Money, Money, Money V2",0 days 00:00:00.000000000,Solve,0 days 23:04:49.150000000,Audio Recording Stopped,-,,2021-04-23 20:46:39+00:00
168366,216678,9938,"Money, Money, Money V2",0 days 00:00:00.000000000,Solve,0 days 23:04:49.150000000,Audio Data Available,-,,2021-04-23 20:46:39+00:00
168366,216678,9938,"Money, Money, Money V2",0 days 00:00:04.000000000,Solve,0 days 23:04:53.150000000,Start Record,-,,2021-04-23 20:46:43+00:00
168366,216678,9938,"Money, Money, Money V2",0 days 00:00:10.000000000,Solve,0 days 23:05:03.150000000,Audio Recording Started,-,,2021-04-23 20:46:53+00:00
168366,216678,9938,"Money, Money, Money V2",0 days 00:00:11.000000000,Solve,0 days 23:05:14.150000000,Audio Recording Paused,-,,2021-04-23 20:47:04+00:00
168366,216678,9938,"Money, Money, Money V2",0 days 00:00:00.000000000,Solve,0 days 23:05:14.150000000,Pause Record,-,,2021-04-23 20:47:04+00:00
168366,216678,9938,"Money, Money, Money V2",0 days 00:00:05.000000000,Solve,0 days 23:05:19.150000000,Audio Recording Resumed,,,2021-04-23 20:47:09+00:00
168366,216678,9938,"Money, Money, Money V2",0 days 00:00:00.000000000,Solve,0 days 23:05:19.150000000,Resume Record,-,,2021-04-23 20:47:09+00:00
168366,216678,9938,"Money, Money, Money V2",0 days 00:00:54.000000000,Solve,0 days 23:06:13.150000000,Stop Record,-,,2021-04-23 20:48:03+00:00
168366,216678,9938,"Money, Money, Money V2",0 days 00:00:00.000000000,Solve,0 days 23:06:13.150000000,Audio Recording Stopped,-,,2021-04-23 20:48:03+00:00
168366,216678,9938,"Money, Money, Money V2",0 days 00:00:00.000000000,Solve,0 days 23:06:13.150000000,Audio Data Available,-,,2021-04-23 20:48:03+00:00
168366,216678,9938,"Money, Money, Money V2",,Review,0 days 23:06:13.150000000,math_checklist,Selected,DOES_MY_ANSWER_MAKE_SENSE,
168366,216678,9938,"Money, Money, Money V2",,Review,0 days 23:06:13.150000000,math_checklist,Selected,DID_I_CHECK_MY_WORK,
168366,216678,9938,"Money, Money, Money V2",,Review,0 days 23:06:13.150000000,math_checklist,Selected,COULD_SOMEONE_SEE_HOW_I_FOUND_MY_ANSWER,
168366,216678,9938,"Money, Money, Money V2",,Review,0 days 23:06:13.150000000,Final Answer,Entered,My final answer is -189,
168366,216678,9938,"Money, Money, Money V2",,End,0 days 23:06:13.150000000,Complete Thinklet,,,2021-04-23 20:49:03.591000+00:00
